id,mhy_id,name,ingredient,introduction,effect,condition,getting,func_type,rarity,label,icon
189,2380,强者之道,"['卷心菜*2', '兽肉*1', '面粉*3']",荒泷一斗的特色料理。对方一再强调这是由「荒泷美食大师一斗」亲手组装的「美味到古今无双的料理」。不管站着、坐着、躺着，只要吃下就能填饱肚子，吃完之后就能成为一人之下万人之上的强者...真是多谢他了。,复苏选中的角色，为其恢复生命值上限的15%，并额外恢复550点生命值。,使用角色荒泷一斗烹饪什锦炒面,【NPC购买】志村勘兵卫【「志村屋」店主】购买,二星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/11/23/75610764/21681d3b8f586166daf65fd32e1cdcfa_8768430934117127742.png
190,2381,奇怪的味噌汤,"['海草*1', '豆腐*1']",朴实无华的汤料理。煮烂的海草、零碎的豆腐与过浓的味噌混为一体，如果早上来一碗的话，会有毁掉一整天心情的风险。,立即为选中的角色恢复生命值上限的8%，并在之后的30秒内，每5秒恢复210点生命值。,完成烹饪味噌汤,【NPC购买】志村勘兵卫【「志村屋」店主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/ba0bd09251c631c7c42a55af71243a90_7795201213863420923.png
191,2381,味噌汤,"['海草*1', '豆腐*1']",朴实无华的汤料理。用料常见，制法简单，但在小小一碗味噌汤之中却蕴含有「三里之力」，让步行赶路都不再疲惫。,立即为选中的角色恢复生命值上限的9%，并在之后的30秒内，每5秒恢复260点生命值。,成功烹饪味噌汤,【NPC购买】志村勘兵卫【「志村屋」店主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/3b711206e7300d248fd8aa75797edc87_5265424067267303808.png
192,2381,美味的味噌汤,"['海草*1', '豆腐*1']",朴实无华的汤料理。鲜香的汤水散发着袅袅的酵香，吃饭的时候只须品上一口，整顿饭都会因此而变得圆满。,立即为选中的角色恢复生命值上限的10%，并在之后的30秒内，每5秒恢复300点生命值。,完美烹饪味噌汤,【NPC购买】志村勘兵卫【「志村屋」店主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/f371420ddea6efcf458a63ccf0ba7c3c_4997642746547779211.png
193,2381,暖意,"['海草*1', '豆腐*1']",托马的特色料理。精致的造型令人不敢相信用料的简单，喝上一口，托马阳光般热忱的笑脸便浮上心头。将最朴素的食材，制作成温暖人身心的美味，这就是他的本领吗?,立即为选中的角色恢复生命值上限的14%，并在之后的30秒内，每5秒恢复350点生命值。,使用角色托马烹饪味噌汤有概率获得,【NPC购买】志村勘兵卫【「志村屋」店主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/10/13/75610764/093d1d519f55c751f011ede45a82833e_3743384898799540970.png
194,2382,奇怪的鸟蛋烧,"['糖*1', '鸟蛋*1']",煎制而成的蛋料理。看起来过于软嫩，用筷子轻轻一碰就会松散开来，或许用勺子挖着吃会更方便。,复苏选中的角色， 为其恢复50点生命值。,完成烹饪鸟蛋烧,【NPC购买】志村勘兵卫【「志村屋」店主】购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/70c354dbe228aa95850862e8595c658f_690959184628064090.png
195,2382,鸟蛋烧,"['糖*1', '鸟蛋*1']",煎制而成的蛋料理。将搅拌均匀的蛋液先行调味，倒入锅中小火慢煎，卷至一边定型，再次倒入蛋液继续...重复至一定厚度，便可摆盘作为成品。是稻妻地区平凡而又亲切的美味。,复苏选中的角色，为其恢复100点生命值。,成功烹饪鸟蛋烧,【NPC购买】志村勘兵卫【「志村屋」店主】购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/18d4ee6c7e3e7e868687bd57cb56ea6a_2954486955442283957.png
196,2382,美味的鸟蛋烧,"['糖*1', '鸟蛋*1']",煎制而成的蛋料理。规整的造型、金黄的色泽、松软的口感...小小一块，虽不及填饱肚子，却足以品出温馨。这一份唾手可得的香甜，惹人迷恋。,复苏选中的角色，为其恢复150点生命值。,完美烹饪鸟蛋烧,【NPC购买】志村勘兵卫【「志村屋」店主】购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/75610764/1ad8aa1be0132f1d0210de41141b5ade_1681499710878862464.png
197,2382,永恒的信仰,"['糖*1', '鸟蛋*1']",九条裟罗的特色料理。与其说成菜肴，不如说是点心。甜蜜绵软的口味似乎与裟罗本人的喜好大不相同。等等，这上面的印记，莫非是与「那位大人」有关?,复苏选中的角色， 为其恢复生命值上限的10%，并额外恢复150点生命值。,使用角色九条裟罗烹饪鸟蛋烧,【NPC购买】志村勘兵卫【「志村屋」店主】购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/5f4faf98972a9b99774732e44573f1aa_2819056954560500103.png
198,2417,奇怪的三彩团子,"['金鱼草*2', '绯樱绣球*2', '稻米*1', '牛奶*2']",软糯弹牙的点心。或许是制作过程中水分不足，表面居然隐约有些裂纹。勉强吃下去的话，可能会被噎着...,为选中的角色恢复生命值上限的30%，并额外恢复600点生命值。,完成烹饪三彩团子,【NPC购买】木南杏奈【「木南料亭」店主】,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/e96a6b2e45aadafc4361fc8d60890641_7688719326097288667.png
199,2417,三彩团子,"['金鱼草*2', '绯樱绣球*2', '稻米*1', '牛奶*2']",软糯弹牙的点心。由磨成粉的糯米加水捏成球状，再蒸煮而成。绯樱绣球和金鱼草的颜色更是为团子带来了一丝活泼的气息。,为选中的角色恢复生命值上限的32%，并额外恢复1250点生命值。,成功烹饪三彩团子,【NPC购买】木南杏奈【「木南料亭」店主】,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/29/79683714/0de4c05da193cb76771d1289ad12f01a_727912208221012193.png
200,2417,美味的三彩团子,"['金鱼草*2', '绯樱绣球*2', '稻米*1', '牛奶*2']",软糯弹牙的点心。团子上的光泽犹如晨露落于朝花之上，入口即是繁花满枝的情趣。在赏花的时候，吃上这么一份点心，不由便会让人心生幸福之感，仿佛接下来的一整年都将如眼前的飞花一般绚烂。,为选中的角色恢复生命值上限的34%，并额外恢复1900点生命值。,完美烹饪三彩团子,【NPC购买】木南杏奈【「木南料亭」店主】,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/055ff354015080091c462af082c0256f_8575504136478751979.png
201,2417,夏祭游鱼,"['金鱼草*2', '绯樱绣球*2', '稻米*1', '牛奶*2']",宵宫的特色料理。在看烟花的时候，被宵宫塞入怀里的点心，耳边传来她无忧无虑如孩童般的笑声，加上砰砰炸响的烟花声，在这独一无二的旋律里，手中圆嘟嘟的金鱼仿佛下一刻就要摆尾游动...,为选中的角色恢复生命值上限的40%，并额外恢复2350点生命值。,使用角色宵宫烹饪三彩团子,【NPC购买】木南杏奈【「木南料亭」店主】,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/11/75610764/51f827f76b85d01f411a039c4a491eb9_5524248315127627231.png
202,2418,奇怪的金枪鱼寿司,"['鱼肉*3', '稻米*3']",徒手捏制的传统食物。鱼片的颜色看起来有些古怪，难以辨别米饭的酸味和鱼片的腥味哪个更重。,为选中的角色恢复生命值上限的20%，并额外恢复900点生命值。,完成烹饪金枪鱼寿司,【NPC购买】【木南料亭】店主：木南杏奈,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/4a1671c18d3a773c8643599c7a651e23_7012117005203016603.png
203,2418,金枪鱼寿司,"['鱼肉*3', '稻米*3']",徒手捏制的传统食物。口感软糯而略带醋味的米饭，搭配上新鲜的鱼片。对当地人来说是一份略显奢侈的享受。,为选中的角色恢复生命值上限的22%，并额外恢复1200点生命值。,成功烹饪金枪鱼寿司,【NPC购买】【木南料亭】店主：木南杏奈,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/2db60ba7ba381bc0c1107a69e2b2c208_669815866514771329.png
204,2418,美味的金枪鱼寿司,"['鱼肉*3', '稻米*3']",徒手捏制的传统食物。细腻的脂肪纹路如同白霜轻轻落于鱼片表面，肥瘦比例恰到好处。毫无花哨的传统做法，却赋予了舌尖田野与海洋融汇而出的美妙滋味。,"为选中的角色恢复生命值上限的24%,并额外恢复1500点生命值。",完美烹饪金枪鱼寿司,【NPC购买】【木南料亭】店主：木南杏奈,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/cebfccd873f3b2dad2dd6040b551fd73_2954705667525214358.png
205,2419,奇怪的干烧香鱼,"['盐*1', '鱼肉*1']",炭火慢烤的鱼干。鱼干内最后一丝水分已被毫不留情地卷走，如嚼干柴般的口感，恍惚间让人有些难以区分鱼肉和鱼骨。,为选中的角色恢复生命值上限的8%，并额外恢复800点生命值。,完成烹饪干烧香鱼,【NPC购买】凉子【小吃摊摊主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/a004eb5fdc29a7998d556a399ac1afa0_378341212208049990.png
206,2419,干烧香鱼,"['盐*1', '鱼肉*1']",炭火慢烤的鱼干。风干了一夜的鱼，外皮浸润着海风的气息，经烤制后迸发出诱人的咸香，是许多沿海而居的稻妻人最为熟悉的味道。,为选中的角色恢复生命值上限的9%，并额外恢复1000点生命值。,成功烹饪干烧香鱼,【NPC购买】凉子【小吃摊摊主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/5f0d8a7d4379faba979f6ad18b9ea36e_2061538796403006235.png
207,2419,美味的干烧香鱼,"['盐*1', '鱼肉*1']",炭火慢烤的鱼干。丰腴的油脂随着炭火烤制而渗出，在滋滋的声响中，为鱼身披上一层金灿灿的外衣。肉质紧实而鲜美，口感微润，大海的恩赐莫过于此。,为选中的角色恢复生命值上限的10%，并额外恢复1200点生命值。,完美烹饪干烧香鱼,【NPC购买】凉子【小吃摊摊主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/fee28198831d66161b40a23dbed3f1c3_66123003277966260.png
208,2419,雨奇晴好,"['盐*1', '鱼肉*1']",枫原万叶的特色料理。由在航行的船上风干了一夜的鱼制作而成，据万叶说，用的只是普普通通的鱼干罢了。但是，这番风味...是包容自然万象的洒脱之意吗?,为选中的角色恢复生命值上限的16%，并额外恢复1350点生命值。,使用角色枫原万叶烹饪干烧香鱼,【NPC购买】凉子【小吃摊摊主】,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/c01830015dcef741630fd43958a13122_140426190592520094.png
209,2420,奇怪的绯樱饼,"['绯樱绣球*1', '稻米*4', '糖*2']",细腻雅致的点心。外形尚可，但吃完一个后，过于甜腻的味道仿佛粘在喉头，让人没有胃口再吃下一个。,复苏选中的角色，为其恢复900点生命值。,完成烹饪绯樱饼,【任务获取】神里绫华传说任务—雪鹤之章,三星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/73e18a63a26fcbcfc5a40f1070d92710_8126764549996156653.png
210,2420,绯樱饼,"['绯樱绣球*1', '稻米*4', '糖*2']",细腻雅致的点心。暗绿的叶片为整体的暖色调添上层次感。单单是观赏，也别具安静之美。可惜品尝它美味的佳期却如花开一般短暂，不要不舍得下口哦。,复苏选中的角色，为其恢复1200点生命值。,成功烹饪绯樱饼,【任务获取】神里绫华传说任务—雪鹤之章,三星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/90d6847203773e824de17c64f11d08fd_6383122176526342283.png
211,2420,美味的绯樱饼,"['绯樱绣球*1', '稻米*4', '糖*2']",细腻雅致的点心。周围萦绕着绯樱淡淡的香气，优美的外形，封存着稍纵即逝的美丽。万籁俱寂的时刻，品上一口，就仿佛回到了绯樱纷纷扬扬飘落的刹那。,复苏选中的角色，为其恢复1500点生命值。,完美烹饪绯樱饼,【任务获取】神里绫华传说任务—雪鹤之章,三星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/18bf2c3f3142fefce473afb534322c1c_3118269555106373349.png
212,2420,红炉一点雪,"['绯樱绣球*1', '稻米*4', '糖*2']",神里绫华的特色料理。仿佛是一件娇小可爱的精致艺术品，薄红色的外衣包裹着的，是少女自那一刻起暗生的情愫。如果能与那位优雅如高岭白鹭般的公主一起边品茶边享用的话，大概会贪心地想要时间永远停驻吧。,复苏选中的角色，为其恢复生命值上限的20%，并额外恢复1500点生命值。,使用角色神里绫华烹饪绯樱饼,【任务获取】神里绫华传说任务—雪鹤之章,三星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/564239bc790ed07c1a488e7e57215f43_3882762144217356179.png
213,2421,奇怪的串串三味,"['面粉*2', '金鱼草*1', '兽肉*4', '鸟蛋*2']",组合而成的串串。发黑的竹签串着黯淡的食材，散发着说不上来的古怪气味，在野外食用的话，说不定会吸引丘丘人...,队伍中所有角色攻击力提高160点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪串串三味,【NPC购买】【木南料亭】店主：木南杏奈,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/b39cc09bdab6d44ca84520586902dad2_8193223936206840490.png
214,2421,串串三味,"['面粉*2', '金鱼草*1', '兽肉*4', '鸟蛋*2']",组合而成的串串。一次能尝到三种不同的做法，因而很受欢迎。如果在下酒时不知道搭配什么小菜的话，来一份串串三味肯定不会出错。,队伍中所有角色攻击力提高194点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪串串三味,【NPC购买】【木南料亭】店主：木南杏奈,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/cf5f04f0a13ab5d4b9e427107b92bd04_8882621291158270356.png
215,2421,美味的串串三味,"['面粉*2', '金鱼草*1', '兽肉*4', '鸟蛋*2']",组合而成的串串。炉火纯青的温度控制，引动了滋滋作响的油花，多样的调料更是激发了食材的风味。少一分则淡，多一分则浓。而这一份不偏不倚的平衡之味，正是制作者所呈现出的匠心。,队伍中所有角色攻击力提高228点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪串串三味,【NPC购买】【木南料亭】店主：木南杏奈,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/07/25/75610764/85aa98e7b298e306716287f620f3e162_5404678361931688557.png
216,2567,奇怪的市井杂煮,"['鱼肉*1', '堇瓜*1', '豆腐*1', '香肠*2']",常见的市井料理。过长时间的烹煮使得食材过于酥烂，只能用汤勺盛起混合物，靠小口分辨，进一步确定食材的种类。,队伍中所有角色防御力提高165点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪市井杂煮,【NPC购买】稻妻声望等级4。稻妻社奉行代行：斑目百兵卫,三星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/16/75610764/f143a5a7ef1a01a434ec057b5ebc2549_110919451007694918.png
217,2567,市井杂煮,"['鱼肉*1', '堇瓜*1', '豆腐*1', '香肠*2']",常见的市井料理。食材咕嘟咕嘟地吸饱了汤汁，让人迫不及待想要大快朵颐。据说最初食材只有简单几种，随着时代发展，添加进去的食材慢慢多了起来，才变成了如今的模样。,队伍中所有角色防御力提高200点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪市井杂煮,【NPC购买】稻妻声望等级4。稻妻社奉行代行：斑目百兵卫,三星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/16/75610764/b9c87b950e351f865135fd5d56c1ca91_1486710229675326234.png
218,2567,美味的市井杂煮,"['鱼肉*1', '堇瓜*1', '豆腐*1', '香肠*2']",常见的市井料理。清淡汤汁提供的鲜味，凸显出了食材的本味，带有稻妻市井的古拙气息。在形单影只的雪夜，如果能吃上这么一份返璞归真的料理，大概会觉得身心俱暖吧。,队伍中所有角色防御力提高235点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪市井杂煮,【NPC购买】稻妻声望等级4。稻妻社奉行代行：斑目百兵卫,三星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/16/75610764/54323ea72f2ac80d8746479131521d5f_5079256628269335370.png
219,2607,奇怪的黄油蟹蟹,"['螃蟹*4', '松茸*1', '海草*2', '黄油*4']",烤制而成的蟹肉料理。冷硬的蟹腿，带着咸腥味涌入口腔，让人难受得仿佛是呛了一大口海水。,队伍中所有角色防御力提高215点，治疗效果提升6%，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪黄油蟹蟹,【NPC购买】稻妻声望等级7。稻妻社奉行代行：斑目百兵卫,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/75610764/0bb35427d4f0de445660d62ae8eca9a4_7099082947298559300.png
220,2607,黄油蟹蟹,"['螃蟹*4', '松茸*1', '海草*2', '黄油*4']",烤制而成的蟹肉料理。得当的火候让蟹肉保持着水润与肥美，再加上丝丝渗入蟹肉之中的黄油，光是闻到香气便已经满口生津。,队伍中所有角色防御力提高261点，治疗效果提升8%，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪黄油蟹蟹,【NPC购买】稻妻声望等级7。稻妻社奉行代行：斑目百兵卫,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/75610764/218fc1f5df6f8729781353e994b0145e_8552696045027383512.png
221,2607,美味的黄油蟹蟹,"['螃蟹*4', '松茸*1', '海草*2', '黄油*4']",烤制而成的蟹肉料理。黄油浸润的蟹腿带着馥郁的香气，席卷味蕾，叫人无法抵抗这般鲜香的诱惑。恍惚间已经吃完了蟹肉，却想再抿一抿蟹壳上的黄油，来回味上一刻的美好。,队伍中所有角色防御力提高308点，治疗效果提升10%，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪黄油蟹蟹,【NPC购买】稻妻声望等级7。稻妻社奉行代行：斑目百兵卫,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/75610764/3bc6bdb04a4d211ddfd97df5cd8efd4a_2689544954688313176.png
222,2763,奇怪的红烩兽肉,"['兽肉*4', '胡萝卜*2', '土豆*2', '洋葱*1']",炖煮而成的菜肴。似乎没有掌握好炖煮的方法，只是单纯地将所有食材投入锅内一并煮制，导致蔬菜过于烂熟，几乎化入了汤里。整锅菜除了发腻的肉味之外再无其他....,队伍中所有角色物理伤害提升20%，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪红烩兽肉,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之三」获得。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/1509aa9a85bf307ae1fa9a1485b5e28c_7857604636205295225.png
223,2763,红烩兽肉,"['兽肉*4', '胡萝卜*2', '土豆*2', '洋葱*1']",炖煮而成的菜肴。先煎制大块的兽肉，再炒香配菜，混合后加汤焖煮，直至汤汁收浓。耐心慢煮后，兽肉的口感也变得松软，给人以实打实的满足感。,队伍中所有角色物理伤害提升30%，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪红烩兽肉,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之三」获得。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/1df4d845d05830fb082ec4741e6eb958_4690144963919395765.png
224,2763,美味的红烩兽肉,"['兽肉*4', '胡萝卜*2', '土豆*2', '洋葱*1']",炖煮而成的菜肴。浓郁的汤汁和醇香的兽肉彼此交融，散发着让人无法拒绝的热烈香气，错落分布的蔬菜酥而不烂，也让菜肴的味道更加丰富...如此美味，就算是热气扑面，也让人不由大快朵颐，直到锅内只剩下汤汁...等等，这汤汁似乎蘸面包也不错?,队伍中所有角色物理伤害提升40%，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪红烩兽肉,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之三」获得。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/549e8d3d3436293300a0a14923d89ec6_7243210954936347786.png
225,2764,奇怪的文心豆腐,"['竹笋*2', '禽肉*1', '豆腐*4', '火腿*1']",颇为考较刀工的菜肴。毫无章法的刀工将食材切得乱七八糟，细碎的口感令人绝望。只有豆腥味证明着这道菜肴的主要食材是豆腐。,恢复70点体力。,完成烹饪文心豆腐,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之一」获得。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/9864317f15dec95eb59fd69c8fb0ecfc_334973371088508202.png
226,2764,文心豆腐,"['竹笋*2', '禽肉*1', '豆腐*4', '火腿*1']",颇为考较刀工的菜肴。一气呵成将全部的食材切成细丝，过水后，入高汤煮沸。此番成品口味清润却不失鲜美，足以成为璃月饭馆里的招牌菜。,恢复85点体力。,成功烹饪文心豆腐,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之一」获得。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/9872060b3fddb181e9244d46d76a5ff4_5301429533446459151.png
227,2764,美味的文心豆腐,"['竹笋*2', '禽肉*1', '豆腐*4', '火腿*1']",颇为考较刀工的菜肴。细如秋毫的豆腐丝好似林间游雾般弥散于碗中，竹笋丝为这一画面擦上一抹清甜的亮色， 高汤汇聚了禽肉和火腿的精华，散发着醇香。只须轻品一口，就能让食客不由自主地沉醉在这阵鲜香的雾气之中。,恢复100点体力。,完美烹饪文心豆腐,【任务获取】完成韶光抚月活动中的任务「机关烹饪之法·之一」获得。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/b8efe55af502c36c1f80501de00af29a_4971647981285227419.png
228,2765,奇怪的活力喵饭,"['稻米*1', '兽肉*2', '鱼肉*4', '海草*2']",外形可爱的主食。制作上缺乏经验，最终食材只是被胡乱地混合在了一起，不知道「代宫司寝子」能不能接受这份食物...,立即为选中的角色恢复生命值上限的26%，并在之后的30秒内，每5秒恢复450点生命值。,完成烹饪活力喵饭,【任务获取】长期任务「寝子是只猫」第四天获得,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/5a3eb8d207eef4eb08b6e2ff15c5282b_7551908222416710082.png
229,2765,活力喵饭,"['稻米*1', '兽肉*2', '鱼肉*4', '海草*2']",外形可爱的主食。在木南杏奈的帮助下，按照「代宫司寝子」的口味制作而成，虽然无法还原当初「阿响」做出的味道，但是寝子大人似乎很满意的样子。由于没有加入调味料，对人类来说会有些寡淡。,立即为选中的角色恢复生命值上限的28%，并在之后的30秒内，每5秒恢复620点生命值。,完成烹饪活力喵饭,【任务获取】长期任务「寝子是只猫」第四天获得,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/5a3eb8d207eef4eb08b6e2ff15c5282b_7551908222416710082.png
230,2765,美味的活力喵饭,"['稻米*1', '兽肉*2', '鱼肉*4', '海草*2']",外形可爱的主食。简单的处理方法最大化保留住了食材的鲜美。就算是再不爱搭理人的小猫，闻到这样的鲜香也会忍不住跟上来吧。等等，怎么连小狗也被吸引过来了...?,立即为选中的角色恢复生命值上限的30%，并在之后的30秒内，每5秒恢复790点生命值。,完美烹饪活力喵饭,【任务获取】长期任务「寝子是只猫」第四天获得,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/489826982841b23525c11bcf941351a0_4019519832720112029.png
231,2766,奇怪的辣肉窝窝头,"['兽肉*4', '面粉*3', '卷心菜*2', '绝云椒椒*2']",璃月民间流传的小菜。大把炒熟的绝云椒椒堆在正中，辣度令人难以承受。仅仅试了一小口，喉咙就仿佛被灼烧一般。多吃几口的话...说不定能和锅巴一样喷火?,队伍中所有角色护盾强效提升25%，防御力提高165点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪辣肉窝窝头,【任务获取】逐月节任务主线,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/55de0239e8d3bf6b0721158f7800e83e_3792057063731739477.png
232,2766,辣肉窝窝头,"['兽肉*4', '面粉*3', '卷心菜*2', '绝云椒椒*2']",璃月民间流传的小菜。将新鲜面团转动塑形，醒面后放入笼屉蒸熟，再将蔬菜与肉洗净切丁，下油锅爆炒。食用时，需将炒好的馅料填进中空的面团一同品尝。菜脆肉香，风味相宜。,队伍中所有角色护盾强效提升30%，防御力提高200点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪辣肉窝窝头,【任务获取】逐月节任务主线,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/55de0239e8d3bf6b0721158f7800e83e_3792057063731739477.png
233,2766,美味的辣肉窝窝头,"['兽肉*4', '面粉*3', '卷心菜*2', '绝云椒椒*2']",璃月民间流传的小菜。热烈的镬气附着在配菜之上，趁热填进松软的窝窝头，满口的芳香令人拍案叫绝。正如璃月人民以勤劳的双手建造起了闻名七国的繁华港口，平凡的食材经过汗水的「发酵」，亦能变成带来惊喜的美味。也难怪能吸引沉睡的魔神啊...,队伍中所有角色护盾强效提升35%，防御力提高235点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪辣肉窝窝头,【任务获取】逐月节任务主线,四星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/5ed65e5ba0f520cec758eb7103f649d2_2434369667798538708.png
234,2767,奇怪的蒲烧鳗肉,"['糖*1', '鳗肉*3']",烧烤而成的菜肴。鳗肉表面的颜色和火里的木炭简直一模一样，光从外表就知道是失败之作。即使想翻过来尝另一面，浓浓的焦味也让人却步。,为选中的角色恢复生命值上限的20%，并额外恢复900点生命值。,完成烹饪蒲烧鳗肉,【NPC购买】【志村屋】店主：志村勘兵卫,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/a9206fb522207c78c6d2a4e0e769e1f7_6231650175980945299.png
235,2767,蒲烧鳗肉,"['糖*1', '鳗肉*3']",烧烤而成的菜肴。切好的鳗肉，先通过蒸煮将多余的脂肪去除，再进行烤制后淋酱。关于这道菜的名字来由，在稻妻有着各种各样的说法，唯一得到一致认同的是：想要烤出完美的鳗肉，需要一生的专注。,为选中的角色恢复生命值上限的22%，并额外恢复1200点生命值。,成功烹饪蒲烧鳗肉,【NPC购买】【志村屋】店主：志村勘兵卫,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/2c3d7f67d531d70bf1697660724158e1_462035684053849787.png
236,2767,美味的蒲烧鳗肉,"['糖*1', '鳗肉*3']",烧烤而成的菜肴。油花在肉身上滋滋作响，奏响了丰润的前奏。经历了炭火的洗礼与酱汁的润泽，鳗肉呈现出细腻又松软的口感。若是搭配上米饭，大概把酱汁也吃到一滴不剩也会意犹未尽吧。,为选中的角色恢复生命值上限的24%，并额外恢复1500点生命值。,完美烹饪蒲烧鳗肉,【NPC购买】【志村屋】店主：志村勘兵卫,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/f0564474560101e8f538ff2531da9f96_6488475251412262916.png
237,2769,奇怪的多多烧,"['培根*2', '鱼肉*3', '堇瓜*1', '面粉*1']",铁板烧制的小吃。外表看上去似乎还有模有样，但第一口就尝到了面疙瘩。果然做菜是偷不得懒的啊。,队伍中所有角色物理伤害提升20%，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪多多烧,【NPC购买】【木南料亭】店主：木南杏奈,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2021/09/05/75610764/30239872119c2ce63d10e0a6b91dbcd1_6460338393741278863.png
